anonID,importId,goal,first_move,first_move_rank,first_move_possible_goals,before_first_move,first_move_serves_goal,total_moves_serves_goal,mean_random_samples_rank,first_move_possible_goal_goals
bhOqMpzkB4,27392,move blue A,"(81, 75)",23,14,"[(85, 75) (85, 76) (85, 37) (81, 38) (81, 59) (83, 75) (83, 76) (84, 36)
 (84, 37) (85, 36) (85, 38) (85, 59) (88, 38) (88, 59) (81, 36) (83, 37)
 (84, 38) (88, 36) (83, 82) (83, 96) (83, 98) (83, 79) (81, 37)]",1.0,37,17.704,"['move red C1', 'move blue A', 'move red C', 'move red A1', 'fill nocolor A2', 'move red A', 'clear nocolor B2', 'move red C2', 'uncover red all', 'cover blue all', 'move red A2', 'clear nocolor B', 'move blue A2', 'move red B1']"
bhOqMpzkB4,27392,move red B,"(77, 96)",5,6,"[(77, 79) (77, 82) (105, 96) (105, 98) (77, 63)]",1.0,44,21.604,"['fill nocolor B1', 'clear nocolor A', 'move red B', 'uncover red all', 'clear nocolor A2', 'move red B1']"
bhOqMpzkB4,27392,uncover blue all,"(55, 36)",10,9,"[(85, 86) (85, 53) (85, 87) (85, 96) (85, 98) (85, 36) (85, 38) (85, 59)
 (85, 79) (85, 82)]",1.0,30,14.098,"['move blue C1', 'uncover blue all', 'move blue C2', 'move blue B2', 'move blue B', 'move blue B1', 'move blue A2', 'move blue C', 'cover green all']"
bhOqMpzkB4,27392,uncover green all,"(55, 76)",67,4,"[(71, 70) (71, 87) (54, 59) (71, 67) (71, 96) (71, 98) (71, 59) (71, 63)
 (71, 75) (71, 76) (71, 79) (71, 82) (54, 79) (54, 82) (54, 87) (54, 63)
 (54, 70) (84, 67) (56, 59) (84, 70) (84, 87) (54, 75) (54, 76) (56, 75)
 (56, 76) (56, 79) (56, 82) (56, 87) (84, 96) (84, 98) (54, 96) (54, 98)
 (56, 63) (56, 70) (56, 96) (56, 98) (84, 59) (84, 63) (84, 75) (84, 76)
 (84, 79) (84, 82) (54, 67) (56, 67) (54, 38) (81, 82) (83, 63) (84, 86)
 (88, 87) (97, 96) (97, 98) (56, 36) (93, 59) (93, 76) (94, 59) (94, 75)
 (100, 63) (104, 67) (105, 70) (56, 37) (77, 75) (77, 76) (71, 86)
 (85, 70) (100, 96) (100, 98) (55, 75)]",0.0,44,21.16,"['fill nocolor A2', 'clear nocolor A1', 'move green A2', 'move blue A2']"
lrfSi9VQ0M,51325,clear nocolor A,"(75, 42)",26,7,"[(72, 71) (72, 82) (72, 49) (72, 62) (95, 42) (95, 49) (95, 62) (95, 65)
 (95, 69) (95, 71) (95, 79) (95, 81) (95, 82) (95, 84) (95, 86) (95, 88)
 (72, 42) (72, 65) (72, 69) (72, 79) (72, 81) (72, 84) (72, 86) (72, 88)
 (74, 71) (74, 82)]",1.0,60,29.777,"['fill nocolor B1', 'clear nocolor A', 'move green B', 'move green B1', 'move blue B', 'move blue B1', 'clear nocolor A2']"
lrfSi9VQ0M,51325,clear nocolor A1,"(74, 57)",22,12,"[(72, 77) (72, 94) (74, 77) (72, 57) (72, 71) (72, 82) (72, 49) (72, 62)
 (72, 42) (72, 65) (72, 69) (72, 79) (72, 81) (72, 84) (72, 86) (72, 88)
 (74, 71) (74, 82) (74, 49) (74, 62) (55, 49) (74, 94)]",1.0,45,22.575,"['move red C1', 'move red C', 'move red B', 'fill nocolor A2', 'move red B2', 'clear nocolor A1', 'move red C2', 'uncover red all', 'move red A2', 'move blue A2', 'cover green all', 'move red B1']"
lrfSi9VQ0M,51325,cover green all,"(60, 79)",279,9,"[(72, 37) (74, 37) (95, 57) (97, 62) (99, 65) (100, 65) (102, 86)
 (106, 69) (89, 69) (89, 88) (95, 37) (97, 65) (99, 62) (100, 62)
 (102, 69) (102, 88) (104, 69) (104, 88) (106, 86) (72, 57) (75, 37)
 (89, 86) (72, 62) (89, 37) (89, 62) (95, 62) (95, 65) (95, 69) (95, 86)
 (95, 88) (97, 37) (97, 57) (97, 69) (97, 86) (97, 88) (99, 37) (99, 57)
 (99, 69) (99, 86) (99, 88) (100, 37) (100, 57) (100, 69) (100, 86)
 (100, 88) (102, 37) (102, 57) (102, 62) (102, 65) (104, 37) (104, 57)
 (104, 62) (104, 65) (106, 37) (106, 57) (106, 62) (106, 65) (72, 65)
 (72, 69) (72, 86) (72, 88) (89, 57) (89, 65) (67, 37) (74, 62) (75, 69)
 (80, 37) (87, 37) (87, 57) (67, 62) (87, 88) (67, 86) (67, 69) (74, 57)
 (80, 65) (87, 86) (55, 57) (67, 88) (67, 57) (74, 65) (74, 69) (74, 86)
 (74, 88) (75, 62) (75, 65) (75, 86) (75, 88) (80, 57) (80, 69) (80, 86)
 (80, 88) (87, 62) (87, 65) (67, 65) (55, 62) (55, 69) (55, 65) (55, 86)
 (55, 88) (55, 56) (60, 62) (74, 54) (95, 94) (72, 56) (97, 42) (99, 82)
 (100, 81) (102, 49) (104, 49) (104, 84) (106, 71) (72, 77) (83, 62)
 (60, 65) (72, 94) (74, 77) (75, 56) (80, 82) (87, 49) (87, 84) (89, 49)
 (95, 54) (95, 56) (97, 81) (97, 82) (99, 42) (99, 79) (100, 42) (100, 79)
 (102, 71) (104, 71) (106, 49) (106, 84) (67, 71) (72, 71) (72, 82)
 (83, 37) (83, 57) (83, 69) (83, 86) (83, 88) (89, 54) (89, 77) (89, 82)
 (89, 84) (97, 94) (99, 94) (100, 94) (102, 94) (104, 94) (106, 94)
 (72, 49) (89, 56) (89, 94) (95, 42) (95, 49) (95, 71) (95, 79) (95, 81)
 (95, 82) (95, 84) (97, 49) (97, 54) (97, 56) (97, 71) (97, 77) (97, 84)
 (99, 49) (99, 54) (99, 56) (99, 71) (99, 77) (99, 84) (100, 49) (100, 54)
 (100, 56) (100, 71) (100, 77) (100, 84) (102, 42) (102, 54) (102, 56)
 (102, 77) (102, 79) (102, 81) (102, 82) (104, 42) (104, 54) (104, 56)
 (104, 77) (104, 79) (104, 81) (104, 82) (106, 42) (106, 54) (106, 56)
 (106, 77) (106, 79) (106, 81) (106, 82) (60, 37) (60, 57) (60, 69)
 (60, 86) (60, 88) (72, 42) (72, 79) (72, 81) (72, 84) (74, 71) (74, 82)
 (75, 42) (75, 49) (75, 79) (75, 81) (75, 84) (80, 54) (80, 71) (80, 77)
 (87, 42) (87, 56) (87, 79) (87, 81) (89, 42) (89, 79) (89, 81) (67, 54)
 (67, 56) (67, 77) (67, 82) (74, 49) (75, 94) (80, 49) (80, 56) (55, 49)
 (55, 54) (67, 84) (75, 77) (80, 42) (80, 79) (87, 71) (74, 94) (75, 54)
 (80, 81) (55, 77) (80, 94) (87, 94) (67, 42) (67, 79) (67, 81) (67, 94)
 (74, 42) (74, 79) (74, 81) (74, 84) (75, 71) (75, 82) (80, 84) (87, 54)
 (87, 77) (87, 82) (55, 42) (55, 79) (55, 81) (55, 84) (55, 71) (55, 82)
 (55, 94) (83, 81) (83, 82) (83, 42) (83, 79) (83, 94) (83, 49) (83, 54)
 (83, 56) (83, 71) (83, 77) (83, 84)]",-1.0,99,48.792,"['move green A1', 'move green B2', 'move green C', 'uncover green all', 'cover blue all', 'move green A2', 'move green A', 'move green C2', 'move green C1']"
lrfSi9VQ0M,51325,cover red all,"(55, 54)",30,9,"[(99, 82) (106, 71) (83, 82) (95, 54) (97, 82) (102, 71) (104, 71)
 (95, 71) (95, 82) (97, 54) (97, 71) (97, 77) (99, 54) (99, 71) (99, 77)
 (100, 54) (100, 71) (100, 77) (102, 54) (102, 77) (102, 82) (104, 54)
 (104, 77) (104, 82) (106, 54) (106, 77) (106, 82) (83, 54) (83, 71)
 (83, 77)]",1.0,46,22.597,"['move blue C1', 'uncover blue all', 'cover red all', 'move blue C2', 'move blue B2', 'move blue B', 'move blue B1', 'move blue A2', 'move blue C']"
lrfSi9VQ0M,51325,fill nocolor B2,"(95, 81)",8,6,"[(60, 65) (80, 82) (97, 65) (97, 81) (97, 82) (72, 82) (89, 82) (95, 65)]",1.0,42,20.349,"['fill nocolor B2', 'clear nocolor A', 'move red B', 'move red B2', 'cover blue all', 'clear nocolor A2']"
lrfSi9VQ0M,51325,fill nocolor C2,"(67, 88)",31,13,"[(102, 69) (102, 71) (102, 88) (104, 69) (104, 71) (104, 88) (67, 71)
 (72, 71) (83, 69) (83, 88) (95, 69) (95, 71) (95, 88) (97, 69) (97, 71)
 (97, 88) (99, 69) (99, 71) (99, 88) (100, 69) (100, 71) (100, 88)
 (60, 69) (60, 88) (72, 69) (72, 88) (74, 71) (80, 71) (83, 71) (75, 69)
 (67, 69)]",1.0,42,19.977,"['move red A1', 'uncover blue all', 'move red B', 'move red A', 'move red B2', 'move red C2', 'uncover red all', 'fill nocolor C2', 'move blue C2', 'move red A2', 'cover green all', 'move red B1', 'clear nocolor C1']"
lrfSi9VQ0M,51325,move green C2,"(104, 88)",2,4,"[(104, 69) (104, 71)]",1.0,27,12.96,"['fill nocolor C2', 'cover green all', 'move green C2', 'clear nocolor C1']"
lrfSi9VQ0M,51325,move red B,"(74, 37)",60,1,"[(72, 82) (89, 82) (72, 62) (89, 62) (95, 42) (95, 62) (95, 65) (95, 79)
 (95, 81) (95, 82) (72, 42) (72, 65) (72, 79) (72, 81) (74, 82) (89, 42)
 (89, 65) (89, 79) (89, 81) (67, 82) (74, 62) (67, 62) (67, 84) (67, 86)
 (74, 94) (67, 69) (74, 57) (55, 57) (67, 88) (67, 42) (67, 57) (67, 79)
 (67, 81) (67, 94) (74, 42) (74, 65) (74, 69) (74, 79) (74, 81) (74, 84)
 (74, 86) (74, 88) (55, 42) (55, 79) (55, 81) (55, 84) (67, 65) (55, 62)
 (55, 69) (55, 82) (55, 94) (55, 65) (55, 86) (55, 88) (55, 56) (60, 62)
 (74, 54) (95, 94) (72, 37) (72, 56)]",0.0,54,25.853,['cover green all']
lrfSi9VQ0M,51325,uncover blue all,"(55, 54)",5,9,"[(67, 71) (67, 54) (67, 77) (67, 82) (75, 94)]",1.0,36,17.829,"['move blue C1', 'uncover blue all', 'cover red all', 'move blue C2', 'move blue B2', 'move blue B', 'move blue B1', 'move blue A2', 'move blue C']"
lrfSi9VQ0M,51325,uncover green all,"(60, 79)",10,9,"[(83, 81) (83, 82) (83, 79) (83, 94) (83, 49) (83, 54) (83, 56) (83, 71)
 (83, 77) (83, 84)]",1.0,20,9.304,"['move green A1', 'move green B2', 'move green C', 'uncover green all', 'cover blue all', 'move green A2', 'move green A', 'move green C2', 'move green C1']"
oZw8BKdnyU,74045,clear nocolor B,"(96, 73)",7,6,"[(96, 36) (96, 48) (96, 52) (96, 53) (96, 56) (96, 57) (96, 58)]",1.0,60,29.412,"['move red A1', 'move red A', 'fill nocolor A1', 'clear nocolor B1', 'clear nocolor B', 'cover green all']"
oZw8BKdnyU,74045,clear nocolor B1,"(61, 57)",32,7,"[(96, 99) (98, 99) (96, 82) (96, 83) (98, 82) (98, 83) (61, 82) (96, 36)
 (96, 48) (96, 52) (96, 53) (96, 56) (96, 57) (96, 58) (96, 73) (96, 77)
 (96, 85) (96, 86) (96, 87) (98, 36) (98, 48) (98, 52) (98, 53) (98, 56)
 (98, 57) (98, 58) (98, 73) (98, 77) (98, 85) (98, 86) (98, 87) (61, 36)]",1.0,45,21.361,"['move blue A', 'fill nocolor A2', 'clear nocolor B1', 'clear nocolor B', 'move green A2', 'move green A', 'move blue A2']"
oZw8BKdnyU,74045,cover green all,"(74, 36)",0,1,[],1.0,84,41.169,['cover green all']
oZw8BKdnyU,74045,cover red all,"(54, 58)",17,6,"[(75, 58) (95, 58) (98, 78) (103, 48) (104, 48) (104, 85) (105, 53)
 (74, 58) (91, 58) (91, 77) (100, 78) (101, 78) (103, 53) (104, 53)
 (105, 48) (105, 85) (74, 77)]",1.0,85,42.802,"['fill nocolor A2', 'clear nocolor A1', 'cover red all', 'uncover green all', 'move green A2', 'move blue A2']"
oZw8BKdnyU,74045,fill nocolor B2,"(61, 99)",33,12,"[(96, 99) (98, 99) (96, 82) (96, 83) (98, 82) (98, 83) (61, 82) (74, 83)
 (91, 99) (95, 99) (103, 99) (104, 99) (105, 99) (66, 99) (74, 99)
 (91, 82) (91, 83) (95, 82) (95, 83) (103, 82) (103, 83) (104, 82)
 (104, 83) (105, 82) (105, 83) (66, 82) (66, 83) (71, 82) (74, 82)
 (75, 83) (76, 83) (54, 83) (61, 83)]",1.0,45,22.171,"['fill nocolor B2', 'uncover blue all', 'move green A1', 'move green B2', 'clear nocolor B1', 'move green C', 'uncover green all', 'move green A2', 'move blue B2', 'move green A', 'move green C2', 'move green C1']"
oZw8BKdnyU,74045,fill nocolor C1,"(101, 85)",22,6,"[(70, 48) (70, 85) (71, 86) (105, 48) (105, 85) (105, 86) (91, 48)
 (91, 85) (91, 86) (95, 48) (95, 85) (95, 86) (96, 48) (96, 85) (96, 86)
 (98, 48) (98, 85) (98, 86) (100, 48) (100, 85) (100, 86) (101, 48)]",1.0,42,20.211,"['move blue C1', 'fill nocolor C1', 'clear nocolor B2', 'cover red all', 'clear nocolor B', 'move blue C']"
oZw8BKdnyU,74045,move blue B2,"(61, 99)",17,12,"[(98, 99) (98, 82) (98, 83) (61, 82) (74, 83) (105, 99) (74, 99) (105, 82)
 (105, 83) (74, 82) (75, 83) (76, 83) (54, 83) (54, 73) (75, 77) (76, 77)
 (61, 83)]",1.0,45,21.365,"['fill nocolor B2', 'uncover blue all', 'move green A1', 'move green B2', 'clear nocolor B1', 'move green C', 'uncover green all', 'move green A2', 'move blue B2', 'move green A', 'move green C2', 'move green C1']"
oZw8BKdnyU,74045,move red B1,"(76, 78)",26,14,"[(66, 78) (95, 43) (95, 78) (95, 80) (103, 43) (103, 78) (103, 80)
 (66, 43) (66, 80) (70, 78) (76, 43) (76, 80) (71, 43) (70, 87) (70, 86)
 (70, 99) (70, 36) (70, 43) (70, 56) (70, 57) (70, 73) (70, 80) (70, 82)
 (70, 83) (71, 78) (71, 80)]",1.0,27,13.172,"['fill nocolor B1', 'move blue C1', 'clear nocolor A', 'uncover blue all', 'move red B', 'cover red all', 'move blue C2', 'move blue B2', 'move blue B', 'move blue A1', 'move blue B1', 'move blue C', 'clear nocolor A2', 'move red B1']"
oZw8BKdnyU,74045,uncover green all,"(54, 78)",25,15,"[(54, 56) (54, 58) (54, 80) (54, 83) (54, 87) (61, 80) (71, 87) (61, 78)
 (61, 83) (61, 99) (71, 48) (71, 85) (54, 77) (71, 99) (54, 99) (61, 56)
 (61, 58) (61, 87) (71, 56) (71, 58) (71, 77) (71, 78) (71, 80) (71, 83)
 (54, 48)]",1.0,30,14.471,"['fill nocolor B1', 'move blue C1', 'clear nocolor A', 'uncover blue all', 'move green B', 'clear nocolor A1', 'move green B1', 'cover red all', 'uncover green all', 'move blue C2', 'move blue B2', 'move blue B', 'move blue B1', 'move blue A2', 'move blue C']"
oZw8BKdnyU,74045,uncover red all,"(66, 82)",9,7,"[(66, 86) (66, 87) (66, 99) (66, 36) (66, 43) (66, 56) (66, 57) (66, 73)
 (66, 80)]",1.0,22,10.461,"['fill nocolor B2', 'clear nocolor C', 'move red B', 'move red B2', 'uncover red all', 'cover green all', 'clear nocolor C1']"
hTJWjRW5Kp,66473,clear nocolor A1,"(92, 75)",4,4,"[(73, 75) (90, 75) (90, 76) (90, 77)]",1.0,45,21.952,"['fill nocolor A2', 'clear nocolor A1', 'move green A2', 'cover green all']"
hTJWjRW5Kp,66473,clear nocolor C,"(66, 63)",17,7,"[(88, 55) (88, 74) (88, 75) (88, 80) (105, 55) (105, 60) (105, 61)
 (105, 63) (105, 65) (105, 72) (105, 74) (105, 75) (105, 76) (105, 77)
 (105, 80) (105, 82) (66, 60)]",1.0,72,35.328,"['fill nocolor B2', 'clear nocolor C', 'move red B', 'move red B2', 'move blue B2', 'move blue B', 'clear nocolor C1']"
hTJWjRW5Kp,66473,cover blue all,"(73, 72)",7,2,"[(78, 61) (85, 50) (92, 72) (93, 77) (94, 77) (98, 61) (100, 65)]",1.0,128,63.863,"['uncover green all', 'cover blue all']"
hTJWjRW5Kp,66473,cover red all,"(95, 60)",35,6,"[(88, 71) (93, 76) (95, 76) (98, 60) (100, 63) (105, 71) (68, 67) (88, 67)
 (90, 76) (92, 76) (98, 63) (100, 60) (105, 67) (73, 76) (85, 71) (89, 67)
 (68, 71) (73, 67) (73, 71) (90, 60) (90, 63) (90, 67) (90, 71) (92, 60)
 (92, 63) (92, 67) (92, 71) (93, 60) (93, 63) (93, 67) (93, 71) (94, 60)
 (94, 63) (94, 67) (94, 71)]",1.0,66,32.228,"['fill nocolor B1', 'clear nocolor A', 'cover red all', 'move blue B', 'move blue B1', 'clear nocolor A2']"
hTJWjRW5Kp,66473,fill nocolor B2,"(66, 82)",35,14,"[(78, 63) (78, 65) (79, 63) (98, 63) (98, 65) (98, 82) (78, 82) (79, 65)
 (90, 63) (90, 65) (90, 82) (92, 63) (92, 65) (92, 82) (93, 63) (93, 65)
 (93, 82) (94, 63) (94, 65) (94, 82) (95, 63) (95, 65) (95, 82) (105, 63)
 (105, 65) (105, 82) (66, 63) (73, 63) (73, 65) (73, 82) (88, 63) (88, 65)
 (88, 82) (66, 65) (79, 82)]",1.0,45,21.558,"['fill nocolor B2', 'clear nocolor C', 'move red A1', 'move red B', 'move red A', 'move red B2', 'move red C2', 'uncover red all', 'cover blue all', 'move red A2', 'move blue B2', 'move blue B', 'move red B1', 'clear nocolor C1']"
hTJWjRW5Kp,66473,fill nocolor C1,"(83, 67)",38,7,"[(88, 50) (88, 67) (105, 48) (105, 50) (105, 67) (78, 67) (88, 48)
 (89, 50) (89, 67) (73, 50) (73, 67) (78, 48) (90, 48) (90, 50) (90, 67)
 (92, 48) (92, 50) (92, 67) (93, 48) (93, 50) (93, 67) (94, 48) (94, 50)
 (94, 67) (95, 48) (95, 50) (95, 67) (98, 48) (98, 50) (98, 67) (100, 48)
 (100, 50) (100, 67) (73, 48) (78, 50) (79, 67) (81, 48) (81, 50)]",1.0,45,21.631,"['move red C1', 'move blue C1', 'move red C', 'fill nocolor C1', 'clear nocolor B2', 'clear nocolor B', 'move blue C']"
hTJWjRW5Kp,66473,move blue A,"(79, 75)",32,14,"[(100, 55) (100, 72) (100, 74) (100, 75) (100, 76) (100, 77) (105, 55)
 (105, 72) (105, 74) (105, 75) (105, 76) (105, 77) (66, 76) (79, 76)
 (81, 72) (81, 77) (83, 76) (68, 55) (68, 74) (68, 75) (81, 60) (81, 80)
 (66, 55) (66, 72) (66, 74) (66, 75) (66, 77) (68, 72) (68, 77) (79, 55)
 (79, 72) (79, 74)]",1.0,47,22.315,"['move red C1', 'move blue A', 'move red C', 'move red A1', 'fill nocolor A2', 'move red A', 'move red B2', 'move red C2', 'uncover red all', 'clear nocolor B1', 'move red A2', 'clear nocolor B', 'move blue A2', 'cover green all']"
hTJWjRW5Kp,66473,move blue B,"(68, 82)",28,14,"[(90, 60) (90, 61) (90, 63) (90, 65) (90, 80) (90, 82) (95, 60) (95, 61)
 (95, 63) (95, 65) (95, 80) (95, 82) (105, 60) (105, 61) (105, 63)
 (105, 65) (105, 80) (105, 82) (66, 60) (66, 63) (66, 61) (66, 65)
 (68, 80) (66, 80) (66, 82) (68, 61) (68, 63) (68, 65)]",1.0,30,14.543,"['fill nocolor B2', 'clear nocolor C', 'move green A1', 'move green B2', 'move green B', 'move green B1', 'uncover green all', 'cover blue all', 'move green A2', 'move blue B2', 'move blue B', 'move green A', 'move green C2', 'clear nocolor C1']"
hTJWjRW5Kp,66473,uncover green all,"(73, 72)",0,2,[],1.0,50,24.898,"['uncover green all', 'cover blue all']"
hTJWjRW5Kp,66473,uncover red all,"(79, 80)",11,9,"[(78, 80) (78, 82) (78, 50) (78, 55) (78, 70) (78, 72) (78, 74) (78, 75)
 (78, 77) (78, 87) (66, 50)]",1.0,40,19.004,"['move red C1', 'move red C', 'move red A1', 'move red A', 'move red B2', 'move red C2', 'uncover red all', 'move red A2', 'cover green all']"
PBMDc6nhdk,58692,clear nocolor A,"(56, 60)",25,9,"[(72, 48) (72, 61) (72, 68) (94, 100) (72, 67) (72, 100) (94, 48) (94, 60)
 (94, 61) (94, 63) (94, 65) (94, 67) (94, 68) (94, 70) (94, 71) (94, 80)
 (94, 87) (56, 68) (72, 60) (72, 63) (72, 65) (72, 70) (72, 71) (72, 80)
 (72, 87)]",1.0,48,23.969,"['fill nocolor B1', 'clear nocolor A', 'uncover blue all', 'move green B', 'clear nocolor A1', 'move green B1', 'move blue B', 'move blue B1', 'cover green all']"
PBMDc6nhdk,58692,clear nocolor B1,"(78, 95)",16,6,"[(78, 63) (98, 100) (78, 100) (79, 65) (98, 63) (98, 65) (78, 65) (78, 76)
 (78, 87) (98, 93) (98, 95) (78, 37) (78, 38) (78, 68) (78, 71) (78, 93)]",1.0,45,21.912,"['fill nocolor A2', 'clear nocolor B1', 'uncover green all', 'clear nocolor B', 'move green A2', 'move green A']"
PBMDc6nhdk,58692,cover green all,"(94, 60)",7,6,"[(98, 60) (83, 63) (88, 87) (98, 63) (72, 76) (83, 60) (56, 76)]",1.0,38,18.546,"['fill nocolor B1', 'clear nocolor A', 'move green B', 'move green B1', 'cover green all', 'clear nocolor A2']"
PBMDc6nhdk,58692,cover red all,"(56, 37)",0,1,[],1.0,68,33.247,['cover red all']
PBMDc6nhdk,58692,fill nocolor B1,"(81, 80)",5,5,"[(81, 60) (83, 80) (83, 61) (72, 61) (81, 61)]",1.0,36,17.569,"['fill nocolor B1', 'clear nocolor B2', 'move green B1', 'cover red all', 'uncover green all']"
PBMDc6nhdk,58692,fill nocolor C1,"(88, 67)",0,3,[],1.0,36,17.451,"['move red C1', 'fill nocolor C1', 'clear nocolor C2']"
PBMDc6nhdk,58692,move green A1,"(94, 54)",2,4,"[(94, 37) (94, 38)]",1.0,36,17.321,"['move green A1', 'fill nocolor A1', 'cover blue all', 'clear nocolor A2']"
PBMDc6nhdk,58692,move green B1,"(94, 61)",4,6,"[(81, 60) (81, 61) (81, 80) (94, 60)]",1.0,53,25.377,"['fill nocolor B1', 'clear nocolor A', 'move green B', 'move green B1', 'cover blue all', 'clear nocolor A2']"
PBMDc6nhdk,58692,uncover blue all,"(56, 93)",21,12,"[(72, 93) (72, 95) (72, 76) (56, 76) (66, 70) (66, 71) (72, 100) (72, 60)
 (72, 63) (72, 65) (72, 70) (72, 71) (72, 80) (72, 87) (56, 60) (56, 63)
 (56, 71) (56, 87) (66, 65) (66, 80) (55, 76)]",1.0,55,27.342,"['uncover blue all', 'fill nocolor A2', 'move green B2', 'move green B', 'clear nocolor A1', 'move green B1', 'move green C', 'uncover green all', 'move green A2', 'move blue A2', 'move green C2', 'move green C1']"
PBMDc6nhdk,58692,uncover green all,"(55, 54)",21,9,"[(81, 100) (78, 61) (78, 80) (81, 65) (78, 100) (78, 65) (81, 61) (81, 80)
 (78, 93) (78, 95) (81, 93) (81, 95) (78, 48) (78, 54) (78, 67) (78, 70)
 (81, 48) (81, 54) (81, 67) (81, 70) (56, 54)]",1.0,60,29.825,"['move green B2', 'move green B', 'move green B1', 'move green C', 'uncover green all', 'cover blue all', 'move green A2', 'move green C2', 'move green C1']"
swasP9unGC,49030,clear nocolor A2,"(76, 61)",41,14,"[(93, 91) (77, 91) (93, 38) (93, 72) (76, 38) (77, 38) (77, 61) (77, 66)
 (77, 72) (93, 106) (77, 53) (77, 60) (77, 62) (77, 63) (77, 64) (77, 106)
 (93, 53) (93, 60) (93, 61) (93, 62) (93, 63) (93, 64) (93, 65) (93, 66)
 (93, 67) (93, 86) (93, 87) (76, 53) (76, 62) (76, 63) (76, 64) (76, 65)
 (76, 86) (77, 65) (77, 67) (77, 86) (77, 87) (76, 91) (76, 72) (76, 106)
 (76, 60)]",1.0,45,22.134,"['move red C1', 'fill nocolor B1', 'move red C', 'move red A1', 'clear nocolor A', 'move red B', 'move red B2', 'move red C2', 'uncover red all', 'cover blue all', 'move blue B', 'move blue B1', 'clear nocolor A2', 'move red B1']"
swasP9unGC,49030,clear nocolor C2,"(105, 86)",2,4,"[(105, 66) (105, 67)]",1.0,30,14.573,"['fill nocolor C1', 'clear nocolor C2', 'cover red all', 'move green C1']"
swasP9unGC,49030,cover blue all,"(76, 59)",28,9,"[(85, 66) (93, 58) (93, 59) (104, 66) (90, 58) (90, 59) (105, 66) (56, 58)
 (83, 61) (71, 66) (83, 58) (85, 61) (90, 61) (90, 66) (93, 61) (93, 66)
 (104, 58) (104, 59) (104, 61) (105, 58) (105, 59) (105, 61) (83, 59)
 (83, 66) (85, 58) (85, 59) (79, 66) (84, 61)]",1.0,41,20.361,"['move red C1', 'move red C', 'move red A1', 'move red B', 'move red B2', 'move red C2', 'uncover red all', 'cover blue all', 'move red B1']"
swasP9unGC,49030,cover red all,"(80, 65)",58,12,"[(78, 62) (81, 64) (82, 63) (105, 53) (85, 86) (85, 53) (104, 53)
 (105, 86) (78, 63) (78, 64) (80, 63) (80, 64) (81, 62) (82, 62) (84, 53)
 (77, 53) (77, 62) (77, 63) (77, 64) (90, 53) (90, 62) (90, 63) (90, 64)
 (90, 65) (90, 86) (93, 53) (93, 62) (93, 63) (93, 64) (93, 65) (93, 86)
 (104, 62) (104, 63) (104, 64) (104, 65) (105, 62) (105, 63) (105, 64)
 (105, 65) (77, 65) (77, 86) (85, 62) (85, 63) (85, 64) (85, 65) (78, 53)
 (79, 53) (80, 53) (81, 53) (82, 53) (79, 62) (81, 65) (82, 65) (84, 86)
 (78, 65) (79, 63) (79, 64) (79, 65)]",1.0,73,36.678,"['fill nocolor B2', 'move blue C1', 'move blue A', 'uncover blue all', 'move red B2', 'clear nocolor B1', 'cover red all', 'move blue C2', 'move blue B2', 'move blue A1', 'move blue A2', 'move blue C']"
swasP9unGC,49030,fill nocolor A2,"(56, 75)",27,12,"[(90, 58) (90, 59) (90, 75) (56, 58) (85, 75) (83, 58) (104, 58) (104, 59)
 (104, 75) (105, 58) (105, 59) (105, 75) (78, 58) (78, 59) (79, 75)
 (80, 58) (80, 59) (81, 58) (81, 59) (82, 58) (82, 59) (83, 59) (83, 75)
 (84, 75) (85, 58) (85, 59) (56, 59)]",1.0,39,18.961,"['move red C1', 'move red C', 'move red B', 'fill nocolor A2', 'move red B2', 'clear nocolor A1', 'move red C2', 'uncover red all', 'move red A2', 'move green A2', 'cover green all', 'move red B1']"
swasP9unGC,49030,fill nocolor B2,"(80, 64)",3,5,"[(78, 63) (78, 64) (80, 63)]",1.0,39,19.952,"['fill nocolor B2', 'move red B2', 'clear nocolor B1', 'cover red all', 'move blue B2']"
swasP9unGC,49030,move red C1,"(81, 86)",33,14,"[(83, 86) (71, 66) (56, 86) (76, 86) (80, 66) (81, 66) (82, 66) (83, 66)
 (83, 67) (56, 91) (56, 72) (76, 59) (76, 75) (76, 91) (56, 59) (56, 75)
 (71, 67) (76, 72) (56, 106) (76, 106) (56, 60) (56, 61) (56, 66) (56, 67)
 (56, 87) (76, 60) (76, 61) (76, 66) (76, 67) (76, 87) (80, 67) (80, 86)
 (81, 67)]",1.0,37,17.687,"['move red C1', 'move blue C1', 'move blue A', 'move red C', 'uncover blue all', 'fill nocolor C1', 'clear nocolor B2', 'cover red all', 'move blue C2', 'clear nocolor B', 'move blue A1', 'move blue B1', 'move blue A2', 'move blue C']"
swasP9unGC,49030,move red C2,"(104, 106)",0,3,[],1.0,37,17.694,"['move red C2', 'fill nocolor C2', 'clear nocolor C1']"
swasP9unGC,49030,uncover blue all,"(77, 75)",0,2,[],1.0,54,26.852,"['uncover blue all', 'cover green all']"
